id,original_id,category,dataset,image_path,numpy_path,original_path,description,width,height,original_width,original_height,aspect_ratio,file_size_kb,room_count,room_types,has_balcony,has_garage,floors,architectural_style,area_estimate
high_quality_architectural_00012,1432,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00012_1432.png,data/processed/numpy_arrays/high_quality_architectural_00012_1432.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1432/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,852,569,1.4973637961335677,251,2,,False,True,1,traditional,386
high_quality_architectural_00013,2085,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00013_2085.png,data/processed/numpy_arrays/high_quality_architectural_00013_2085.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/2085/F1_original.png,Traditional 4-room apartment (architectural quality),512,512,600,536,1.1194029850746268,149,4,,False,False,1,traditional,652
high_quality_architectural_00014,1264,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00014_1264.png,data/processed/numpy_arrays/high_quality_architectural_00014_1264.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1264/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,1055,937,1.1259338313767342,532,2,,False,False,1,contemporary,264
high_quality_architectural_00015,14293,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00015_14293.png,data/processed/numpy_arrays/high_quality_architectural_00015_14293.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14293/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,1109,919,1.2067464635473342,870,2,,False,False,1,modern,328
high_quality_architectural_00016,6041,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00016_6041.png,data/processed/numpy_arrays/high_quality_architectural_00016_6041.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6041/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,606,425,1.4258823529411764,237,2,,False,False,1,modern,382
high_quality_architectural_00017,6273,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00017_6273.png,data/processed/numpy_arrays/high_quality_architectural_00017_6273.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6273/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,744,538,1.3828996282527881,455,2,,False,False,1,contemporary,280
high_quality_architectural_00018,13284,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00018_13284.png,data/processed/numpy_arrays/high_quality_architectural_00018_13284.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13284/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,680,812,0.8374384236453202,382,2,,True,False,1,modern,282
high_quality_architectural_00019,3701,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00019_3701.png,data/processed/numpy_arrays/high_quality_architectural_00019_3701.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3701/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,593,540,1.098148148148148,133,2,,False,True,1,modern,324
high_quality_architectural_00020,10401,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00020_10401.png,data/processed/numpy_arrays/high_quality_architectural_00020_10401.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10401/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,415,745,0.5570469798657718,345,2,,False,False,1,modern,380
high_quality_architectural_00021,4524,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00021_4524.png,data/processed/numpy_arrays/high_quality_architectural_00021_4524.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4524/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,1130,1651,0.6844336765596608,647,2,,False,False,1,contemporary,260
high_quality_architectural_00022,14869,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00022_14869.png,data/processed/numpy_arrays/high_quality_architectural_00022_14869.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14869/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,658,356,1.848314606741573,131,2,,False,False,1,modern,262
high_quality_architectural_00023,7731,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00023_7731.png,data/processed/numpy_arrays/high_quality_architectural_00023_7731.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7731/F1_original.png,Contemporary 4-room apartment with garage (architectural quality),512,512,1260,727,1.7331499312242091,616,4,,False,True,1,contemporary,732
high_quality_architectural_00024,13614,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00024_13614.png,data/processed/numpy_arrays/high_quality_architectural_00024_13614.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13614/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,864,885,0.976271186440678,517,2,,True,False,1,modern,344
high_quality_architectural_00025,5066,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00025_5066.png,data/processed/numpy_arrays/high_quality_architectural_00025_5066.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/5066/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,595,315,1.8888888888888888,114,2,,False,False,1,traditional,394
high_quality_architectural_00026,8117,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00026_8117.png,data/processed/numpy_arrays/high_quality_architectural_00026_8117.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8117/F1_original.png,Contemporary spacious 6-room house with balcony (architectural quality),512,512,1500,1000,1.5,392,6,,True,False,1,contemporary,1146
high_quality_architectural_00027,14409,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00027_14409.png,data/processed/numpy_arrays/high_quality_architectural_00027_14409.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14409/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,367,324,1.132716049382716,51,2,,False,False,1,contemporary,332
high_quality_architectural_00028,11947,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00028_11947.png,data/processed/numpy_arrays/high_quality_architectural_00028_11947.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11947/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,479,502,0.954183266932271,171,2,,False,False,1,contemporary,324
high_quality_architectural_00029,8741,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00029_8741.png,data/processed/numpy_arrays/high_quality_architectural_00029_8741.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8741/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,849,1766,0.48074745186862966,194,2,,False,True,1,traditional,332
high_quality_architectural_00030,8573,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00030_8573.png,data/processed/numpy_arrays/high_quality_architectural_00030_8573.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8573/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,1103,554,1.9909747292418774,691,2,,True,True,1,traditional,296
high_quality_architectural_00031,4944,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00031_4944.png,data/processed/numpy_arrays/high_quality_architectural_00031_4944.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4944/F1_original.png,Modern 4-room apartment with garage (architectural quality),512,512,604,577,1.0467937608318891,236,4,,False,True,1,modern,628
high_quality_architectural_00032,9455,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00032_9455.png,data/processed/numpy_arrays/high_quality_architectural_00032_9455.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9455/F1_original.png,Traditional 4-room apartment (architectural quality),512,512,1217,858,1.4184149184149184,793,4,,False,False,1,traditional,500
high_quality_architectural_00033,9031,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00033_9031.png,data/processed/numpy_arrays/high_quality_architectural_00033_9031.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9031/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,682,388,1.7577319587628866,166,2,,True,False,1,modern,344
high_quality_architectural_00034,59,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00034_59.png,data/processed/numpy_arrays/high_quality_architectural_00034_59.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/59/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,2184,2348,0.9301533219761499,2411,2,,False,True,1,contemporary,270
high_quality_architectural_00035,14099,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00035_14099.png,data/processed/numpy_arrays/high_quality_architectural_00035_14099.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14099/F1_original.png,Contemporary spacious 6-room house with garage (architectural quality),512,512,1305,874,1.4931350114416475,761,6,,False,True,1,contemporary,864
high_quality_architectural_00036,1852,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00036_1852.png,data/processed/numpy_arrays/high_quality_architectural_00036_1852.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1852/F1_original.png,Traditional spacious 6-room house (architectural quality),512,512,1374,1058,1.2986767485822306,579,6,,False,False,1,traditional,750
high_quality_architectural_00037,790,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00037_790.png,data/processed/numpy_arrays/high_quality_architectural_00037_790.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/790/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1173,808,1.4517326732673268,629,2,,False,False,1,traditional,270
high_quality_architectural_00038,11376,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00038_11376.png,data/processed/numpy_arrays/high_quality_architectural_00038_11376.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11376/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,717,530,1.3528301886792453,79,2,,False,True,1,contemporary,390
high_quality_architectural_00039,931,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00039_931.png,data/processed/numpy_arrays/high_quality_architectural_00039_931.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/931/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,617,593,1.0404721753794266,558,2,,False,True,1,contemporary,240
high_quality_architectural_00040,10096,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00040_10096.png,data/processed/numpy_arrays/high_quality_architectural_00040_10096.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10096/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,443,503,0.8807157057654076,29,2,,False,False,1,modern,388
high_quality_architectural_00041,11144,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00041_11144.png,data/processed/numpy_arrays/high_quality_architectural_00041_11144.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11144/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,1015,907,1.1190738699007718,379,2,,True,False,1,modern,388
high_quality_architectural_00042,14436,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00042_14436.png,data/processed/numpy_arrays/high_quality_architectural_00042_14436.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14436/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,329,649,0.5069337442218799,61,2,,False,False,1,contemporary,338
high_quality_architectural_00043,5061,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00043_5061.png,data/processed/numpy_arrays/high_quality_architectural_00043_5061.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/5061/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,634,374,1.695187165775401,146,2,,False,False,1,traditional,368
high_quality_architectural_00044,11978,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00044_11978.png,data/processed/numpy_arrays/high_quality_architectural_00044_11978.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11978/F1_original.png,Contemporary 4-room apartment with balcony (architectural quality),512,512,1178,768,1.5338541666666667,258,4,,True,False,1,contemporary,604
high_quality_architectural_00045,6280,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00045_6280.png,data/processed/numpy_arrays/high_quality_architectural_00045_6280.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6280/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,2400,1400,1.7142857142857142,448,2,,False,True,1,traditional,354
high_quality_architectural_00046,13277,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00046_13277.png,data/processed/numpy_arrays/high_quality_architectural_00046_13277.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13277/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,288,312,0.9230769230769231,74,2,,True,False,1,contemporary,370
high_quality_architectural_00047,11520,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00047_11520.png,data/processed/numpy_arrays/high_quality_architectural_00047_11520.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11520/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,380,283,1.342756183745583,47,2,,False,True,1,traditional,380
high_quality_architectural_00048,14052,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00048_14052.png,data/processed/numpy_arrays/high_quality_architectural_00048_14052.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14052/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,871,469,1.8571428571428572,279,2,,False,False,1,modern,314
high_quality_architectural_00049,14260,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00049_14260.png,data/processed/numpy_arrays/high_quality_architectural_00049_14260.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14260/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,822,1124,0.7313167259786477,679,2,,False,False,1,contemporary,284
high_quality_architectural_00050,569,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00050_569.png,data/processed/numpy_arrays/high_quality_architectural_00050_569.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/569/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,807,871,0.9265212399540758,658,2,,False,False,1,traditional,268
high_quality_architectural_00051,92,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00051_92.png,data/processed/numpy_arrays/high_quality_architectural_00051_92.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/92/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,628,494,1.271255060728745,149,2,,False,False,1,traditional,386
high_quality_architectural_00052,6274,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00052_6274.png,data/processed/numpy_arrays/high_quality_architectural_00052_6274.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6274/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,774,870,0.8896551724137931,317,2,,True,False,1,modern,376
high_quality_architectural_00053,13283,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00053_13283.png,data/processed/numpy_arrays/high_quality_architectural_00053_13283.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13283/F1_original.png,Modern 4-room apartment with balcony and garage (architectural quality),512,512,1062,550,1.930909090909091,281,4,,True,True,1,modern,744
high_quality_architectural_00054,1051,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00054_1051.png,data/processed/numpy_arrays/high_quality_architectural_00054_1051.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1051/F1_original.png,Modern 4-room apartment with balcony (architectural quality),512,512,2257,1207,1.8699254349627175,1356,4,,True,False,1,modern,508
high_quality_architectural_00055,4523,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00055_4523.png,data/processed/numpy_arrays/high_quality_architectural_00055_4523.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4523/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,802,773,1.03751617076326,297,2,,False,True,1,modern,312
high_quality_architectural_00056,10634,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00056_10634.png,data/processed/numpy_arrays/high_quality_architectural_00056_10634.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10634/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,918,914,1.0043763676148796,503,2,,True,False,1,contemporary,314
high_quality_architectural_00057,4711,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00057_4711.png,data/processed/numpy_arrays/high_quality_architectural_00057_4711.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4711/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1103,672,1.6413690476190477,299,2,,True,False,1,traditional,354
high_quality_architectural_00058,3534,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00058_3534.png,data/processed/numpy_arrays/high_quality_architectural_00058_3534.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3534/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,380,540,0.7037037037037037,97,2,,False,False,1,traditional,382
high_quality_architectural_00059,11382,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00059_11382.png,data/processed/numpy_arrays/high_quality_architectural_00059_11382.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11382/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1441,849,1.6972909305064783,384,2,,True,False,1,traditional,338
high_quality_architectural_00060,12507,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00060_12507.png,data/processed/numpy_arrays/high_quality_architectural_00060_12507.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12507/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,422,813,0.5190651906519065,289,2,,False,True,1,contemporary,312
high_quality_architectural_00061,3150,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00061_3150.png,data/processed/numpy_arrays/high_quality_architectural_00061_3150.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3150/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1265,873,1.4490263459335624,827,2,,False,False,1,traditional,338
high_quality_architectural_00062,12735,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00062_12735.png,data/processed/numpy_arrays/high_quality_architectural_00062_12735.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12735/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,611,785,0.778343949044586,221,2,,False,True,1,traditional,320
high_quality_architectural_00063,336,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00063_336.png,data/processed/numpy_arrays/high_quality_architectural_00063_336.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/336/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,1000,907,1.1025358324145536,834,2,,True,False,1,contemporary,304
high_quality_architectural_00064,11971,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00064_11971.png,data/processed/numpy_arrays/high_quality_architectural_00064_11971.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11971/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,831,500,1.662,325,2,,False,False,1,traditional,296
high_quality_architectural_00065,938,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00065_938.png,data/processed/numpy_arrays/high_quality_architectural_00065_938.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/938/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,581,419,1.3866348448687351,253,2,,False,False,1,traditional,334
high_quality_architectural_00066,8545,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00066_8545.png,data/processed/numpy_arrays/high_quality_architectural_00066_8545.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8545/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,601,420,1.430952380952381,173,2,,False,False,1,contemporary,290
high_quality_architectural_00067,7955,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00067_7955.png,data/processed/numpy_arrays/high_quality_architectural_00067_7955.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7955/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,772,689,1.1204644412191582,212,2,,True,False,1,modern,354
high_quality_architectural_00068,8121,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00068_8121.png,data/processed/numpy_arrays/high_quality_architectural_00068_8121.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8121/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,838,875,0.9577142857142857,470,2,,False,True,1,modern,284
high_quality_architectural_00069,6289,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00069_6289.png,data/processed/numpy_arrays/high_quality_architectural_00069_6289.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6289/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,561,476,1.1785714285714286,118,2,,True,True,1,modern,348
high_quality_architectural_00070,752,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00070_752.png,data/processed/numpy_arrays/high_quality_architectural_00070_752.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/752/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,919,672,1.3675595238095237,260,2,,False,True,1,contemporary,388
high_quality_architectural_00071,11529,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00071_11529.png,data/processed/numpy_arrays/high_quality_architectural_00071_11529.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11529/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1114,930,1.1978494623655913,306,2,,True,False,1,traditional,278
high_quality_architectural_00072,12956,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00072_12956.png,data/processed/numpy_arrays/high_quality_architectural_00072_12956.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12956/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,512,826,0.6198547215496368,351,2,,False,False,1,traditional,252
high_quality_architectural_00073,594,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00073_594.png,data/processed/numpy_arrays/high_quality_architectural_00073_594.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/594/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,763,405,1.8839506172839506,146,2,,False,False,1,contemporary,316
high_quality_architectural_00074,9651,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00074_9651.png,data/processed/numpy_arrays/high_quality_architectural_00074_9651.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9651/F1_original.png,Modern 4-room apartment with garage (architectural quality),512,512,1888,679,2.780559646539028,319,4,,False,True,1,modern,516
high_quality_architectural_00075,4972,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00075_4972.png,data/processed/numpy_arrays/high_quality_architectural_00075_4972.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4972/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,746,822,0.9075425790754258,286,2,,False,False,1,modern,286
high_quality_architectural_00076,14064,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00076_14064.png,data/processed/numpy_arrays/high_quality_architectural_00076_14064.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14064/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,1546,873,1.7709049255441007,472,2,,False,False,1,contemporary,346
high_quality_architectural_00077,13073,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00077_13073.png,data/processed/numpy_arrays/high_quality_architectural_00077_13073.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13073/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,737,625,1.1792,337,2,,False,False,1,contemporary,296
high_quality_architectural_00078,11724,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00078_11724.png,data/processed/numpy_arrays/high_quality_architectural_00078_11724.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11724/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,564,742,0.7601078167115903,196,2,,True,False,1,traditional,332
high_quality_architectural_00079,20063,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00079_20063.png,data/processed/numpy_arrays/high_quality_architectural_00079_20063.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/20063/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,1039,907,1.145534729878721,1209,2,,False,False,1,traditional,374
high_quality_architectural_00080,7532,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00080_7532.png,data/processed/numpy_arrays/high_quality_architectural_00080_7532.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7532/F1_original.png,Modern compact 2-room apartment with balcony and garage (architectural quality),512,512,2473,3497,0.7071775807835288,1848,2,,True,True,1,modern,242
high_quality_architectural_00081,11340,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00081_11340.png,data/processed/numpy_arrays/high_quality_architectural_00081_11340.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11340/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,311,552,0.5634057971014492,96,2,,False,True,1,modern,396
