id,original_id,category,dataset,image_path,numpy_path,original_path,description,width,height,original_width,original_height,aspect_ratio,file_size_kb,room_count,room_types,has_balcony,has_garage,floors,architectural_style,area_estimate
high_quality_architectural_00532,7085,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00532_7085.png,data/processed/numpy_arrays/high_quality_architectural_00532_7085.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7085/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,3000,1500,2.0,1414,2,,False,False,1,modern,336
high_quality_00730,13346,high_quality,cubicasa5k,data/processed/images/high_quality_00730_13346.png,data/processed/numpy_arrays/high_quality_00730_13346.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/13346/F1_original.png,Contemporary compact 2-room apartment with balcony,512,512,525,394,1.33248730964467,21,2,,True,False,1,contemporary,366
high_quality_architectural_01249,1903,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01249_1903.png,data/processed/numpy_arrays/high_quality_architectural_01249_1903.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1903/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,623,631,0.9873217115689382,160,2,,False,False,1,contemporary,248
high_quality_architectural_02792,7870,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02792_7870.png,data/processed/numpy_arrays/high_quality_architectural_02792_7870.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7870/F1_original.png,Contemporary 4-room apartment with balcony (architectural quality),512,512,1155,679,1.7010309278350515,682,4,,True,False,1,contemporary,516
high_quality_architectural_02157,538,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02157_538.png,data/processed/numpy_arrays/high_quality_architectural_02157_538.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/538/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,584,611,0.955810147299509,189,2,,True,False,1,contemporary,282
high_quality_00201,5972,high_quality,cubicasa5k,data/processed/images/high_quality_00201_5972.png,data/processed/numpy_arrays/high_quality_00201_5972.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/5972/F1_original.png,Contemporary compact 2-room apartment,512,512,674,465,1.4494623655913978,45,2,,False,False,1,contemporary,268
high_quality_architectural_03722,4594,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03722_4594.png,data/processed/numpy_arrays/high_quality_architectural_03722_4594.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4594/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,314,545,0.5761467889908257,156,2,,True,False,1,traditional,252
high_quality_architectural_03223,9735,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03223_9735.png,data/processed/numpy_arrays/high_quality_architectural_03223_9735.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9735/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,1162,794,1.4634760705289673,494,2,,False,True,1,traditional,274
high_quality_00162,9941,high_quality,cubicasa5k,data/processed/images/high_quality_00162_9941.png,data/processed/numpy_arrays/high_quality_00162_9941.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/9941/F1_original.png,Traditional compact 2-room apartment,512,512,872,632,1.379746835443038,356,2,,False,False,1,traditional,356
high_quality_architectural_01225,14763,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01225_14763.png,data/processed/numpy_arrays/high_quality_architectural_01225_14763.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14763/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,882,1362,0.6475770925110133,775,2,,False,False,1,modern,256
colorful_00033,13213,colorful,cubicasa5k,data/processed/images/colorful_00033_13213.png,data/processed/numpy_arrays/colorful_00033_13213.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/colorful/13213/F1_original.png,Traditional compact 2-room apartment with balcony (colorful rendering),512,512,778,496,1.5685483870967742,145,2,,True,False,1,traditional,354
high_quality_architectural_00586,13733,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00586_13733.png,data/processed/numpy_arrays/high_quality_architectural_00586_13733.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13733/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,539,883,0.6104190260475651,169,2,,True,False,1,modern,286
high_quality_architectural_00669,7819,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00669_7819.png,data/processed/numpy_arrays/high_quality_architectural_00669_7819.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/7819/F1_original.png,Traditional 4-room apartment with garage (architectural quality),512,512,941,471,1.9978768577494692,279,4,,False,True,1,traditional,488
high_quality_00640,2190,high_quality,cubicasa5k,data/processed/images/high_quality_00640_2190.png,data/processed/numpy_arrays/high_quality_00640_2190.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/2190/F1_original.png,Modern 4-room apartment with garage,512,512,715,545,1.311926605504587,197,4,,False,True,1,modern,556
high_quality_architectural_03082,14537,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03082_14537.png,data/processed/numpy_arrays/high_quality_architectural_03082_14537.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14537/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,273,443,0.6162528216704289,72,2,,False,True,1,modern,302
high_quality_architectural_01095,8228,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01095_8228.png,data/processed/numpy_arrays/high_quality_architectural_01095_8228.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8228/F1_original.png,Traditional 4-room apartment (architectural quality),512,512,2493,1175,2.1217021276595744,981,4,,False,False,1,traditional,788
high_quality_architectural_03473,3124,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03473_3124.png,data/processed/numpy_arrays/high_quality_architectural_03473_3124.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3124/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,1019,680,1.4985294117647059,392,2,,True,False,1,modern,266
high_quality_architectural_00519,13530,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00519_13530.png,data/processed/numpy_arrays/high_quality_architectural_00519_13530.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13530/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,495,812,0.6096059113300493,280,2,,False,False,1,traditional,256
colorful_00055,619,colorful,cubicasa5k,data/processed/images/colorful_00055_619.png,data/processed/numpy_arrays/colorful_00055_619.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/colorful/619/F1_original.png,Traditional compact 2-room apartment (colorful rendering),512,512,649,791,0.820480404551201,492,2,,False,False,1,traditional,376
colorful_00059,1148,colorful,cubicasa5k,data/processed/images/colorful_00059_1148.png,data/processed/numpy_arrays/colorful_00059_1148.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/colorful/1148/F1_original.png,Contemporary compact 2-room apartment with balcony (colorful rendering),512,512,734,444,1.6531531531531531,239,2,,True,False,1,contemporary,392
high_quality_architectural_00717,1910,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00717_1910.png,data/processed/numpy_arrays/high_quality_architectural_00717_1910.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1910/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,909,583,1.5591766723842195,341,2,,False,True,1,contemporary,288
high_quality_architectural_02718,8469,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02718_8469.png,data/processed/numpy_arrays/high_quality_architectural_02718_8469.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8469/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,1253,683,1.834553440702782,1473,2,,False,True,1,contemporary,318
high_quality_architectural_00434,9099,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00434_9099.png,data/processed/numpy_arrays/high_quality_architectural_00434_9099.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9099/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,575,632,0.9098101265822784,145,2,,False,True,1,modern,312
high_quality_architectural_02303,8582,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02303_8582.png,data/processed/numpy_arrays/high_quality_architectural_02303_8582.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8582/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,516,595,0.8672268907563025,189,2,,False,False,1,traditional,394
high_quality_architectural_00317,13612,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00317_13612.png,data/processed/numpy_arrays/high_quality_architectural_00317_13612.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13612/F1_original.png,Contemporary 4-room apartment with garage (architectural quality),512,512,912,952,0.957983193277311,918,4,,False,True,1,contemporary,568
high_quality_architectural_01899,11787,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01899_11787.png,data/processed/numpy_arrays/high_quality_architectural_01899_11787.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/11787/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,2517,1529,1.646173969914977,85,2,,True,False,1,contemporary,274
high_quality_00270,7856,high_quality,cubicasa5k,data/processed/images/high_quality_00270_7856.png,data/processed/numpy_arrays/high_quality_00270_7856.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/7856/F1_original.png,Contemporary compact 2-room apartment with garage,512,512,760,503,1.510934393638171,114,2,,False,True,1,contemporary,308
high_quality_architectural_00235,14668,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00235_14668.png,data/processed/numpy_arrays/high_quality_architectural_00235_14668.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14668/F1_original.png,Contemporary 4-room apartment with garage (architectural quality),512,512,718,854,0.8407494145199064,614,4,,False,True,1,contemporary,744
high_quality_architectural_03292,8302,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03292_8302.png,data/processed/numpy_arrays/high_quality_architectural_03292_8302.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8302/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,983,457,2.150984682713348,70,2,,False,False,1,traditional,268
high_quality_architectural_01765,6465,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01765_6465.png,data/processed/numpy_arrays/high_quality_architectural_01765_6465.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6465/F1_original.png,Traditional compact 2-room apartment (architectural quality),512,512,683,383,1.783289817232376,172,2,,False,False,1,traditional,318
high_quality_architectural_02187,10495,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02187_10495.png,data/processed/numpy_arrays/high_quality_architectural_02187_10495.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10495/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,399,570,0.7,113,2,,False,True,1,modern,302
high_quality_00207,11437,high_quality,cubicasa5k,data/processed/images/high_quality_00207_11437.png,data/processed/numpy_arrays/high_quality_00207_11437.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/11437/F1_original.png,Modern compact 2-room apartment with garage,512,512,990,800,1.2375,979,2,,False,True,1,modern,322
high_quality_architectural_01048,9534,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01048_9534.png,data/processed/numpy_arrays/high_quality_architectural_01048_9534.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/9534/F1_original.png,Contemporary 4-room apartment with garage (architectural quality),512,512,704,378,1.8624338624338623,153,4,,False,True,1,contemporary,692
colorful_00098,13577,colorful,cubicasa5k,data/processed/images/colorful_00098_13577.png,data/processed/numpy_arrays/colorful_00098_13577.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/colorful/13577/F1_original.png,Contemporary compact 2-room apartment with garage (colorful rendering),512,512,384,572,0.6713286713286714,31,2,,False,True,1,contemporary,398
high_quality_architectural_00480,5698,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00480_5698.png,data/processed/numpy_arrays/high_quality_architectural_00480_5698.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/5698/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,561,858,0.6538461538461539,319,2,,False,True,1,modern,374
high_quality_00914,4550,high_quality,cubicasa5k,data/processed/images/high_quality_00914_4550.png,data/processed/numpy_arrays/high_quality_00914_4550.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/4550/F1_original.png,Contemporary 4-room apartment with balcony,512,512,769,340,2.261764705882353,67,4,,True,False,1,contemporary,560
high_quality_architectural_03105,8823,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03105_8823.png,data/processed/numpy_arrays/high_quality_architectural_03105_8823.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8823/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,3491,2473,1.4116457743631217,1467,2,,False,False,1,modern,334
high_quality_architectural_01971,14459,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01971_14459.png,data/processed/numpy_arrays/high_quality_architectural_01971_14459.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14459/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,597,509,1.1728880157170924,172,2,,False,True,1,traditional,248
high_quality_architectural_03373,10649,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03373_10649.png,data/processed/numpy_arrays/high_quality_architectural_03373_10649.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10649/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,757,608,1.2450657894736843,241,2,,False,True,1,modern,352
high_quality_architectural_00585,1727,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00585_1727.png,data/processed/numpy_arrays/high_quality_architectural_00585_1727.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1727/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,2473,3497,0.7071775807835288,4300,2,,False,True,1,modern,384
high_quality_00310,1756,high_quality,cubicasa5k,data/processed/images/high_quality_00310_1756.png,data/processed/numpy_arrays/high_quality_00310_1756.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/1756/F1_original.png,Traditional compact 2-room apartment,512,512,723,402,1.7985074626865671,138,2,,False,False,1,traditional,268
high_quality_architectural_01659,715,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01659_715.png,data/processed/numpy_arrays/high_quality_architectural_01659_715.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/715/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,1772,1347,1.3155159613956942,958,2,,True,False,1,contemporary,344
high_quality_architectural_03432,13835,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03432_13835.png,data/processed/numpy_arrays/high_quality_architectural_03432_13835.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13835/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,808,622,1.2990353697749195,278,2,,False,True,1,modern,396
high_quality_architectural_02655,12643,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02655_12643.png,data/processed/numpy_arrays/high_quality_architectural_02655_12643.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12643/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,509,349,1.4584527220630372,106,2,,False,True,1,modern,260
high_quality_00907,10443,high_quality,cubicasa5k,data/processed/images/high_quality_00907_10443.png,data/processed/numpy_arrays/high_quality_00907_10443.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/10443/F1_original.png,Contemporary compact 2-room apartment,512,512,1600,1200,1.3333333333333333,87,2,,False,False,1,contemporary,244
high_quality_architectural_01457,3778,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01457_3778.png,data/processed/numpy_arrays/high_quality_architectural_01457_3778.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3778/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,550,429,1.2820512820512822,135,2,,True,False,1,contemporary,336
high_quality_00547,3591,high_quality,cubicasa5k,data/processed/images/high_quality_00547_3591.png,data/processed/numpy_arrays/high_quality_00547_3591.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/3591/F1_original.png,Contemporary compact 2-room apartment,512,512,601,300,2.0033333333333334,35,2,,False,False,1,contemporary,278
high_quality_architectural_00885,13565,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00885_13565.png,data/processed/numpy_arrays/high_quality_architectural_00885_13565.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13565/F1_original.png,Modern 4-room apartment (architectural quality),512,512,891,652,1.366564417177914,246,4,,False,False,1,modern,684
high_quality_00044,5697,high_quality,cubicasa5k,data/processed/images/high_quality_00044_5697.png,data/processed/numpy_arrays/high_quality_00044_5697.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/5697/F1_original.png,Traditional compact 2-room apartment with balcony and garage,512,512,902,1105,0.816289592760181,288,2,,True,True,1,traditional,302
high_quality_architectural_00702,12213,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00702_12213.png,data/processed/numpy_arrays/high_quality_architectural_00702_12213.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12213/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,497,941,0.5281615302869288,352,2,,False,False,1,contemporary,398
high_quality_architectural_02285,6075,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02285_6075.png,data/processed/numpy_arrays/high_quality_architectural_02285_6075.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/6075/F1_original.png,Modern 4-room apartment (architectural quality),512,512,1182,571,2.0700525394045535,282,4,,False,False,1,modern,516
high_quality_architectural_02066,1438,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02066_1438.png,data/processed/numpy_arrays/high_quality_architectural_02066_1438.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1438/F1_original.png,Traditional compact 2-room apartment with garage (architectural quality),512,512,601,900,0.6677777777777778,332,2,,False,True,1,traditional,310
high_quality_architectural_01279,14594,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01279_14594.png,data/processed/numpy_arrays/high_quality_architectural_01279_14594.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14594/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,998,656,1.521341463414634,576,2,,True,False,1,contemporary,246
high_quality_architectural_00255,13623,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00255_13623.png,data/processed/numpy_arrays/high_quality_architectural_00255_13623.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13623/F1_original.png,Contemporary compact 2-room apartment with garage (architectural quality),512,512,336,550,0.610909090909091,154,2,,False,True,1,contemporary,374
high_quality_architectural_00652,5911,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00652_5911.png,data/processed/numpy_arrays/high_quality_architectural_00652_5911.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/5911/F1_original.png,Modern compact 2-room apartment with garage (architectural quality),512,512,708,467,1.5160599571734474,227,2,,False,True,1,modern,396
high_quality_architectural_03133,4880,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03133_4880.png,data/processed/numpy_arrays/high_quality_architectural_03133_4880.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/4880/F1_original.png,Traditional compact 2-room apartment with balcony (architectural quality),512,512,1214,974,1.2464065708418892,477,2,,True,False,1,traditional,370
high_quality_architectural_03285,12978,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03285_12978.png,data/processed/numpy_arrays/high_quality_architectural_03285_12978.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12978/F1_original.png,Modern compact 2-room apartment with balcony (architectural quality),512,512,902,577,1.5632582322357018,223,2,,True,False,1,modern,296
colorful_00110,4596,colorful,cubicasa5k,data/processed/images/colorful_00110_4596.png,data/processed/numpy_arrays/colorful_00110_4596.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/colorful/4596/F1_original.png,Modern compact 2-room apartment with garage (colorful rendering),512,512,427,521,0.8195777351247601,198,2,,False,True,1,modern,386
high_quality_architectural_02124,3501,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02124_3501.png,data/processed/numpy_arrays/high_quality_architectural_02124_3501.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3501/F1_original.png,Modern 4-room apartment with balcony and garage (architectural quality),512,512,1164,1360,0.8558823529411764,1064,4,,True,True,1,modern,484
high_quality_architectural_01583,8796,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01583_8796.png,data/processed/numpy_arrays/high_quality_architectural_01583_8796.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8796/F1_original.png,Traditional compact 2-room apartment with balcony and garage (architectural quality),512,512,524,869,0.6029919447640967,219,2,,True,True,1,traditional,334
high_quality_architectural_02021,13422,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02021_13422.png,data/processed/numpy_arrays/high_quality_architectural_02021_13422.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/13422/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,482,604,0.7980132450331126,346,2,,False,False,1,modern,356
high_quality_00240,14127,high_quality,cubicasa5k,data/processed/images/high_quality_00240_14127.png,data/processed/numpy_arrays/high_quality_00240_14127.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality/14127/F1_original.png,Traditional compact 2-room apartment,512,512,673,472,1.4258474576271187,35,2,,False,False,1,traditional,264
high_quality_architectural_00772,10712,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00772_10712.png,data/processed/numpy_arrays/high_quality_architectural_00772_10712.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/10712/F1_original.png,Contemporary compact 2-room apartment with balcony and garage (architectural quality),512,512,1055,1111,0.9495949594959496,909,2,,True,True,1,contemporary,374
high_quality_architectural_02240,3164,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02240_3164.png,data/processed/numpy_arrays/high_quality_architectural_02240_3164.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/3164/F1_original.png,Contemporary compact 2-room apartment (architectural quality),512,512,1303,923,1.4117009750812568,762,2,,False,False,1,contemporary,376
high_quality_architectural_01642,20078,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01642_20078.png,data/processed/numpy_arrays/high_quality_architectural_01642_20078.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/20078/F1_original.png,Contemporary 4-room apartment with balcony and garage (architectural quality),512,512,367,450,0.8155555555555556,131,4,,True,True,1,contemporary,712
high_quality_architectural_01236,8046,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01236_8046.png,data/processed/numpy_arrays/high_quality_architectural_01236_8046.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/8046/F1_original.png,Modern 4-room apartment with garage (architectural quality),512,512,1248,782,1.5959079283887467,767,4,,False,True,1,modern,540
high_quality_architectural_00463,12751,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00463_12751.png,data/processed/numpy_arrays/high_quality_architectural_00463_12751.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12751/F1_original.png,Contemporary spacious 6-room house with balcony and garage (architectural quality),512,512,933,498,1.8734939759036144,276,6,,True,True,1,contemporary,882
high_quality_architectural_03024,12234,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_03024_12234.png,data/processed/numpy_arrays/high_quality_architectural_03024_12234.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/12234/F1_original.png,Contemporary compact 2-room apartment with balcony (architectural quality),512,512,616,460,1.3391304347826087,111,2,,True,False,1,contemporary,312
colorful_00255,9045,colorful,cubicasa5k,data/processed/images/colorful_00255_9045.png,data/processed/numpy_arrays/colorful_00255_9045.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/colorful/9045/F1_original.png,Modern compact 2-room apartment (colorful rendering),512,512,794,768,1.0338541666666667,130,2,,False,False,1,modern,272
high_quality_architectural_02489,1143,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_02489_1143.png,data/processed/numpy_arrays/high_quality_architectural_02489_1143.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/1143/F1_original.png,Traditional 4-room apartment with garage (architectural quality),512,512,2490,1714,1.4527421236872813,905,4,,False,True,1,traditional,708
high_quality_architectural_01207,14132,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_01207_14132.png,data/processed/numpy_arrays/high_quality_architectural_01207_14132.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14132/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,570,828,0.6884057971014492,209,2,,False,False,1,modern,322
high_quality_architectural_00015,14293,high_quality_architectural,cubicasa5k,data/processed/images/high_quality_architectural_00015_14293.png,data/processed/numpy_arrays/high_quality_architectural_00015_14293.npy,/Users/premshah/Project/Master/Deep Learning/FloorMind/data/cubicasa5k/high_quality_architectural/14293/F1_original.png,Modern compact 2-room apartment (architectural quality),512,512,1109,919,1.2067464635473342,870,2,,False,False,1,modern,328
